language_id,form_id,lexeme,cell,source_form,orth_form,phon_form,analysed_orth_form,source,page,paradigm_tag,tense_tag,morphanalysis_tag,overabundance_tag,phonanalysis_tag,variants_tag,order_tag
chiru,chiru074,sit,2.sg.1.pl.excl.fut.aff,nàng-ní-sìt-ù-ràng-nì,nàŋníΣùràŋnì,n a ¹ ŋ n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru075,that,2.sg.1.pl.excl.fut.aff,nàng-ná-thàt-ù-ràng-nì,nàŋnáΣùràŋnì,n a ¹ ŋ n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru076,tor,2.sg.1.pl.excl.fut.aff,nàng-nó-tòr-ù-ràng-nì,nàŋnóΣùràŋnì,n a ¹ ŋ n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru077,muk,2.pl.1.sg.fut.aff,nàŋ-nú-mùk-ù-ràŋ-nì,nàŋnúΣùràŋnì,n a ¹ ŋ n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru078,rei,2.pl.1.sg.fut.aff,nàng-né-rèi-ù-ràng-nì,nàŋnéΣùràŋnì,n a ¹ ŋ n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru079,sit,2.pl.1.sg.fut.aff,nàng-ní-sìt-ù-ràng-nì,nàŋníΣùràŋnì,n a ¹ ŋ n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru080,that,2.pl.1.sg.fut.aff,nàng-ná-thàt-ù-ràng-nì,nàŋnáΣùràŋnì,n a ¹ ŋ n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru081,tor,2.pl.1.sg.fut.aff,nàng-nó-tòr-ù-ràng-nì,nàŋnóΣùràŋnì,n a ¹ ŋ n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru082,muk,2.pl.1.pl.excl.fut.aff,nàŋ-nú-mùk-ù-ràŋ-nì,nàŋnúΣùràŋnì,n a ¹ ŋ n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru083,rei,2.pl.1.pl.excl.fut.aff,nàng-né-rèi-ù-ràng-nì,nàŋnéΣùràŋnì,n a ¹ ŋ n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru084,sit,2.pl.1.pl.excl.fut.aff,nàng-ní-sìt-ù-ràng-nì,nàŋníΣùràŋnì,n a ¹ ŋ n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru085,that,2.pl.1.pl.excl.fut.aff,nàng-ná-thàt-ù-ràng-nì,nàŋnáΣùràŋnì,n a ¹ ŋ n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru086,tor,2.pl.1.pl.excl.fut.aff,nàng-nó-tòr-ù-ràng-nì,nàŋnóΣùràŋnì,n a ¹ ŋ n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru087,muk,2.sg.3.sg.fut.aff,nàŋ-múk-ràŋ-nì,nàŋΣràŋnì,n a ¹ ŋ Σ r a ¹ ŋ n i ¹,nàŋ+Σ+ràŋ+nì,Awan2019Chiru,87,default,NA,NA,NA,NA,NA,NA
chiru,chiru088,muk,2.sg.3.pl.fut.aff,nàŋ-múk-ù-ràŋ-nì,nàŋΣùràŋnì,n a ¹ ŋ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+Σ+ù+ràŋ+nì,Awan2019Chiru,87,default,NA,NA,NA,NA,NA,NA
chiru,chiru089,muk,2.pl.3.sg.fut.aff,nàŋ-múk-ù-ràŋ-nì,nàŋΣùràŋnì,n a ¹ ŋ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+Σ+ù+ràŋ+nì,Awan2019Chiru,87,default,NA,NA,NA,NA,NA,NA
chiru,chiru090,muk,2.pl.3.pl.fut.aff,nàŋ-múk-ù-ràŋ-nì,nàŋΣùràŋnì,n a ¹ ŋ Σ u ¹ r a ¹ ŋ n i ¹,nàŋ+Σ+ù+ràŋ+nì,Awan2019Chiru,87,default,NA,NA,NA,NA,NA,NA
chiru,chiru091,bu,3.sg.fut.aff,ù-bú-ràng-nì,ùΣràŋnì,u ¹ Σ r a ¹ ŋ n i ¹,ù+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru092,mei,3.sg.fut.aff,è-méi-ràŋ-ni,èΣràŋnì,e ¹ Σ r a ¹ ŋ n i ¹,è+Σ+ràŋ+nì,Awan2019Chiru,85,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru093,thi,3.sg.fut.aff,ì-thí-ràng-nì,ìΣràŋnì,i ¹ Σ r a ¹ ŋ n i ¹,ì+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru094,zak,3.sg.fut.aff,à-zák-ràng-nì,àΣràŋnì,a ¹ Σ r a ¹ ŋ n i ¹,à+Σ+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru095,zot,3.sg.fut.aff,ò-zót-ràng-nì,òΣràŋnì,o ¹ Σ r a ¹ ŋ n i ¹,ò+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru096,bu,3.pl.fut.aff,ù-bú-ù-ràŋ-nì,ùΣùràŋ,u ¹ Σ u ¹ r a ¹ ŋ,ù+Σ+ù+ràŋ,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru097,mei,3.pl.fut.aff,è-méi-ù-ràŋ-nì,èΣùràŋnì,e ¹ Σ u ¹ r a ¹ ŋ n i ¹,è+Σ+ù+ràŋ+nì,Awan2019Chiru,85,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru098,thi,3.pl.fut.aff,ì-thí-ù-ràŋ-nì,ìΣùràŋ,i ¹ Σ u ¹ r a ¹ ŋ,ì+Σ+ù+ràŋ,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru099,zak,3.pl.fut.aff,à-zàk-ù-ráŋ-nì,àΣùráŋ,a ¹ Σ u ¹ r a ⁵ ŋ,à+Σ+ù+ráŋ,Awan2025Chiru,nopage,default,NA,tone_alt_stem,NA,NA,NA,NA
chiru,chiru100,zot,3.pl.fut.aff,ò-zòt-ù-ráŋ-nì,òΣùráŋ,o ¹ Σ u ¹ r a ⁵ ŋ,ò+Σ+ù+ráŋ,Awan2025Chiru,nopage,NA,NA,tone_alt_stem,NA,copy_v,NA,NA
chiru,chiru101,muk,3.sg.1.sg.fut.aff,nú-mùk-ràŋ-nì,núΣràŋnì,n u ⁵ Σ r a ¹ ŋ n i ¹,nú+Σ+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru102,rei,3.sg.1.sg.fut.aff,né-rèi-ràng-nì,néΣràŋnì,n e ⁵ Σ r a ¹ ŋ n i ¹,né+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru103,sit,3.sg.1.sg.fut.aff,ní-sìt-ràng-nì,níΣràŋnì,n i ⁵ Σ r a ¹ ŋ n i ¹,ní+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru104,that,3.sg.1.sg.fut.aff,ná-thàt-ràng-nì,náΣràŋnì,n a ⁵ Σ r a ¹ ŋ n i ¹,ná+Σ+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru105,tor,3.sg.1.sg.fut.aff,nó-tòr-ràng-nì,nóΣràŋnì,n o ⁵ Σ r a ¹ ŋ n i ¹,nó+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru106,muk,3.sg.1.pl.excl.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru107,muk,3.sg.1.pl.incl.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru108,rei,3.sg.1.pl.excl.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru109,rei,3.sg.1.pl.incl.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru110,sit,3.sg.1.pl.excl.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru111,sit,3.sg.1.pl.incl.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru112,that,3.sg.1.pl.excl.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru113,that,3.sg.1.pl.incl.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru114,tor,3.sg.1.pl.excl.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru115,tor,3.sg.1.pl.incl.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru116,muk,3.pl.1.sg.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru117,rei,3.pl.1.sg.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru118,sit,3.pl.1.sg.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru119,that,3.pl.1.sg.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru120,tor,3.pl.1.sg.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru121,muk,3.pl.1.pl.excl.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru122,muk,3.pl.1.pl.incl.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru123,rei,3.pl.1.pl.excl.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru124,rei,3.pl.1.pl.incl.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru125,sit,3.pl.1.pl.excl.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru126,sit,3.pl.1.pl.incl.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru127,that,3.pl.1.pl.excl.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru128,that,3.pl.1.pl.incl.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru129,tor,3.pl.1.pl.excl.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru130,tor,3.pl.1.pl.incl.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru131,muk,3.sg.2.sg.fut.aff,nú-mùk-ràŋ-nì,núΣràŋnì,n u ⁵ Σ r a ¹ ŋ n i ¹,nú+Σ+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru132,rei,3.sg.2.sg.fut.aff,né-rèi-ràng-nì,néΣràŋnì,n e ⁵ Σ r a ¹ ŋ n i ¹,né+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru133,sit,3.sg.2.sg.fut.aff,ní-sìt-ràng-nì,níΣràŋnì,n i ⁵ Σ r a ¹ ŋ n i ¹,ní+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru134,that,3.sg.2.sg.fut.aff,ná-thàt-ràng-nì,náΣràŋnì,n a ⁵ Σ r a ¹ ŋ n i ¹,ná+Σ+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru135,tor,3.sg.2.sg.fut.aff,nó-tòr-ràng-nì,nóΣràŋnì,n o ⁵ Σ r a ¹ ŋ n i ¹,nó+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru136,muk,3.sg.2.pl.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru137,rei,3.sg.2.pl.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru138,sit,3.sg.2.pl.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru139,that,3.sg.2.pl.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru140,tor,3.sg.2.pl.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru141,muk,3.pl.2.sg.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru142,rei,3.pl.2.sg.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru143,sit,3.pl.2.sg.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru144,that,3.pl.2.sg.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru145,tor,3.pl.2.sg.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru146,muk,3.pl.2.pl.fut.aff,nú-mùk-ù-ràŋ-nì,núΣùràŋnì,n u ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nú+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru147,rei,3.pl.2.pl.fut.aff,né-rèi-ù-ràng-nì,néΣùràŋnì,n e ⁵ Σ u ¹ r a ¹ ŋ n i ¹,né+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru148,sit,3.pl.2.pl.fut.aff,ní-sìt-ù-ràng-nì,níΣùràŋnì,n i ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ní+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru149,that,3.pl.2.pl.fut.aff,ná-thàt-ù-ràng-nì,náΣùràŋnì,n a ⁵ Σ u ¹ r a ¹ ŋ n i ¹,ná+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru150,tor,3.pl.2.pl.fut.aff,nó-tòr-ù-ràng-nì,nóΣùràŋnì,n o ⁵ Σ u ¹ r a ¹ ŋ n i ¹,nó+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru151,muk,3.sg.3.sg.fut.aff,ù-múk-ràŋ-nì,ùΣràŋnì,u ¹ Σ r a ¹ ŋ n i ¹,ù+Σ+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru152,muk,3.sg.3.sg.fut.aff,múk-ràŋ-nì,Σràŋnì,Σ r a ¹ ŋ n i ¹,Σ+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,optional_third,NA,NA,NA
chiru,chiru153,rei,3.sg.3.sg.fut.aff,è-réi-ràng-nì,èΣràŋnì,e ¹ Σ r a ¹ ŋ n i ¹,è+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru154,sit,3.sg.3.sg.fut.aff,ì-sít-ràng-nì,ìΣràŋnì,i ¹ Σ r a ¹ ŋ n i ¹,ì+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru155,that,3.sg.3.sg.fut.aff,à-thát-ràng-nì,àΣràŋnì,a ¹ Σ r a ¹ ŋ n i ¹,à+Σ+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru156,tor,3.sg.3.sg.fut.aff,ò-tór-ràng-nì,òΣràŋnì,o ¹ Σ r a ¹ ŋ n i ¹,ò+Σ+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru157,muk,3.sg.3.pl.fut.aff,ù-múk-ù-ràŋ-nì,ùΣùràŋnì,u ¹ Σ u ¹ r a ¹ ŋ n i ¹,ù+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru158,muk,3.sg.3.pl.fut.aff,múk-ù-ràŋ-nì,Σùràŋnì,Σ u ¹ r a ¹ ŋ n i ¹,Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,optional_third,NA,NA,NA
chiru,chiru159,rei,3.sg.3.pl.fut.aff,è-réi-ù-ràng-nì,èΣùràŋnì,e ¹ Σ u ¹ r a ¹ ŋ n i ¹,è+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru160,sit,3.sg.3.pl.fut.aff,ì-sít-ù-ràng-nì,ìΣùràŋnì,i ¹ Σ u ¹ r a ¹ ŋ n i ¹,ì+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru161,that,3.sg.3.pl.fut.aff,à-thát-ù-ràng-nì,àΣùràŋnì,a ¹ Σ u ¹ r a ¹ ŋ n i ¹,à+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru162,tor,3.sg.3.pl.fut.aff,ò-tór-ù-ràng-nì,òΣùràŋnì,o ¹ Σ u ¹ r a ¹ ŋ n i ¹,ò+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru163,muk,3.pl.3.sg.fut.aff,ù-múk-ù-ràŋ-nì,ùΣùràŋnì,u ¹ Σ u ¹ r a ¹ ŋ n i ¹,ù+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru164,muk,3.pl.3.sg.fut.aff,múk-ù-ràŋ-nì,Σùràŋnì,Σ u ¹ r a ¹ ŋ n i ¹,Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,optional_third,NA,NA,NA
chiru,chiru165,rei,3.pl.3.sg.fut.aff,è-réi-ù-ràng-nì,èΣùràŋnì,e ¹ Σ u ¹ r a ¹ ŋ n i ¹,è+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru166,sit,3.pl.3.sg.fut.aff,ì-sít-ù-ràng-nì,ìΣùràŋnì,i ¹ Σ u ¹ r a ¹ ŋ n i ¹,ì+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru167,that,3.pl.3.sg.fut.aff,à-thát-ù-ràng-nì,àΣùràŋnì,a ¹ Σ u ¹ r a ¹ ŋ n i ¹,à+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,default,NA,NA,NA,NA,NA,NA
chiru,chiru168,tor,3.pl.3.sg.fut.aff,ò-tór-ù-ràng-nì,òΣùràŋnì,o ¹ Σ u ¹ r a ¹ ŋ n i ¹,ò+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru169,muk,3.pl.3.pl.fut.aff,ù-múk-ù-ràŋ-nì,ùΣùràŋnì,u ¹ Σ u ¹ r a ¹ ŋ n i ¹,ù+Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,NA,copy_v,NA,NA
chiru,chiru170,muk,3.pl.3.pl.fut.aff,múk-ù-ràŋ-nì,Σùràŋnì,Σ u ¹ r a ¹ ŋ n i ¹,Σ+ù+ràŋ+nì,Awan2019Chiru,87,NA,NA,NA,optional_third,NA,NA,NA
chiru,chiru171,rei,3.pl.3.pl.fut.aff,è-réi-ù-ràng-nì,èΣùràŋnì,e ¹ Σ u ¹ r a ¹ ŋ n i ¹,è+Σ+ù+ràŋ+nì,Awan2025Chiru,nopage,NA,NA,NA,NA,copy_v,NA,NA
